Run #, bx, kx, w, fx, ky, fy, 1-PFA-1-1, 1-RMSA-1-1, 1-PFD-1-1, 1-PID-1-1, 1-PFA-2-1, 1-RMSA-2-1, 1-PFD-2-1, 1-PID-2-1, 1-PFA-3-1, 1-RMSA-3-1, 1-PFD-3-1, 1-PID-3-1, 1-PFA-4-1, 1-RMSA-4-1, 1-PFD-4-1, 1-PID-4-1, 1-PFA-5-1, 1-RMSA-5-1, 1-PFD-5-1, 1-PID-5-1, 1-PFA-6-1, 1-RMSA-6-1, 1-PFD-6-1, 1-PID-6-1, 1-PFA-7-1, 1-RMSA-7-1, 1-PFD-7-1, 1-PID-7-1, 1-PFA-8-1, 1-RMSA-8-1, 1-PFD-8-1, 1-PID-8-1, 1-PFA-9-1, 1-RMSA-9-1, 1-PFD-9-1, 1-PID-9-1
50, 0.194491, 73.6054, 912.199, 8.65269, 109.504, 12.6455, 2.96333, 0.136352, 0.203041, 0.00141, 0.43886, 0.166915, 0.224942, 0.000192143, 0.427826, 0.171946, 0.234071, 0.000167047, 0.393742, 0.150987, 0.239832, 0.000161039, 0.336189, 0.118793, 0.246775, 0.000190604, 0.256933, 0.0945511, 0.248854, 0.000203091, 0.279918, 0.0987321, 0.249258, 0.000206732, 0.394704, 0.138874, 0.260554, 0.000170166, 0.423569, 0.182586, 0.266981, 9.42884e-05
51, 0.328108, 133.019, 1007.51, 7.68522, 91.38, 15.6956, 2.75927, 0.0703606, 0.0917497, 0.00063715, 0.167645, 0.0693711, 0.100533, 6.69196e-05, 0.165798, 0.0627835, 0.108317, 6.10867e-05, 0.169677, 0.0609561, 0.115568, 5.85078e-05, 0.157697, 0.0614015, 0.121702, 5.72285e-05, 0.143969, 0.0600377, 0.126956, 5.76863e-05, 0.165716, 0.0517596, 0.130971, 5.34133e-05, 0.151285, 0.0526803, 0.135599, 5.02512e-05, 0.250763, 0.0785949, 0.139934, 3.42028e-05
52, 0.23497, 96.6253, 983.074, 4.47188, 73.4293, 15.7354, 2.44785, 0.247825, 0.438717, 0.00304665, 0.725045, 0.256946, 0.495548, 0.000434017, 0.682953, 0.249278, 0.529458, 0.000302628, 0.539092, 0.210962, 0.547825, 0.000281603, 0.630423, 0.192635, 0.555147, 0.000306859, 0.483156, 0.174278, 0.557782, 0.000288334, 0.527606, 0.188656, 0.574367, 0.000250907, 0.530014, 0.223102, 0.589942, 0.000212846, 0.745681, 0.28582, 0.598941, 0.000135887
53, 0.236525, 94.1234, 991.25, 6.85405, 92.8074, 15.4168, 3.01446, 0.176246, 0.220177, 0.001529, 0.464084, 0.186857, 0.235868, 0.000243028, 0.490403, 0.161314, 0.254913, 0.00020221, 0.342196, 0.138419, 0.273263, 0.00018452, 0.411766, 0.156613, 0.283493, 0.000172998, 0.383977, 0.146906, 0.291427, 0.000177843, 0.336376, 0.12042, 0.306066, 0.000181771, 0.370432, 0.145017, 0.318279, 0.000163324, 0.517159, 0.203501, 0.325256, 9.78032e-05
54, 0.175703, 99.9953, 1074.66, 8.50535, 99.6306, 14.4683, 2.49101, 0.119764, 0.146545, 0.00101767, 0.321041, 0.127018, 0.155424, 0.000123168, 0.315747, 0.0961091, 0.159112, 0.00010831, 0.225036, 0.0854766, 0.165285, 0.000117896, 0.325414, 0.112476, 0.171737, 9.7786e-05, 0.297261, 0.112933, 0.171357, 8.80515e-05, 0.276417, 0.0849379, 0.170678, 0.000112234, 0.22951, 0.0817871, 0.182941, 0.000105163, 0.402835, 0.133333, 0.191578, 7.78842e-05
55, 0.185714, 104.508, 1073.39, 9.02781, 105.397, 14.9393, 2.59867, 0.0498234, 0.104042, 0.000722517, 0.15788, 0.0378574, 0.113846, 0.000110513, 0.1551, 0.0403346, 0.123264, 0.000100801, 0.136146, 0.0412621, 0.131745, 9.92791e-05, 0.136832, 0.0408791, 0.141017, 8.69295e-05, 0.139513, 0.0425509, 0.148673, 7.86622e-05, 0.132028, 0.0431825, 0.154665, 6.36251e-05, 0.126441, 0.0440657, 0.159358, 5.39058e-05, 0.19877, 0.0512956, 0.161556, 3.69219e-05
56, 0.241866, 90.6137, 913.008, 8.29352, 91.2235, 15.0158, 3.06435, 0.100352, 0.144749, 0.0010052, 0.234357, 0.0910759, 0.151779, 0.000122694, 0.249469, 0.0784339, 0.157321, 0.000119285, 0.264065, 0.0849594, 0.166874, 0.000116606, 0.248488, 0.0842788, 0.176656, 9.61166e-05, 0.246807, 0.0822436, 0.183495, 8.95927e-05, 0.228849, 0.0778553, 0.18826, 8.30553e-05, 0.176876, 0.0727163, 0.190396, 7.81565e-05, 0.326492, 0.105644, 0.191559, 5.91013e-05
57, 0.214038, 100.906, 913.271, 8.32336, 99.0319, 16.2976, 3.11902, 0.0779744, 0.117548, 0.000816302, 0.223599, 0.0649466, 0.12956, 9.84344e-05, 0.203077, 0.0689607, 0.140779, 8.93397e-05, 0.212347, 0.064573, 0.15047, 8.63615e-05, 0.205541, 0.0659157, 0.158673, 8.26473e-05, 0.209345, 0.061412, 0.164968, 7.09592e-05, 0.185092, 0.0608689, 0.168963, 6.59015e-05, 0.155116, 0.0583471, 0.171267, 6.46095e-05, 0.277829, 0.0811856, 0.173092, 4.53845e-05
58, 0.250956, 117.126, 1059.31, 9.00816, 129.585, 16.3101, 2.6164, 0.0442768, 0.08787, 0.000610208, 0.150043, 0.0267736, 0.0976081, 8.91285e-05, 0.137999, 0.0306447, 0.108034, 8.10136e-05, 0.129408, 0.0316643, 0.116335, 8.07978e-05, 0.122647, 0.0347992, 0.124342, 7.14715e-05, 0.12484, 0.0375428, 0.130787, 6.48457e-05, 0.125688, 0.0383749, 0.136372, 5.27165e-05, 0.119807, 0.0399564, 0.140348, 4.51315e-05, 0.188978, 0.0422977, 0.142623, 3.09001e-05
59, 0.115425, 63.3088, 908.23, 6.99615, 100.252, 13.5415, 3.03343, 0.316021, 0.839253, 0.00582815, 0.788809, 0.295112, 0.968627, 0.00131063, 0.793038, 0.282076, 1.08705, 0.0009714, 0.824861, 0.29217, 1.18753, 0.000934786, 0.947374, 0.340225, 1.27446, 0.000733566, 0.877332, 0.327622, 1.35178, 0.000602675, 0.917385, 0.320491, 1.41978, 0.000564001, 0.836214, 0.322901, 1.47213, 0.0004463, 1.05867, 0.394665, 1.51134, 0.000273078
60, 0.156437, 93.7041, 994.572, 6.21103, 84.6667, 12.0301, 3.06301, 0.291482, 0.460501, 0.00319793, 0.737307, 0.306658, 0.529383, 0.000478345, 0.813892, 0.30418, 0.582867, 0.00038712, 0.632223, 0.244312, 0.614958, 0.000337427, 0.61544, 0.223999, 0.633202, 0.000341496, 0.64672, 0.205422, 0.652604, 0.000333169, 0.691187, 0.234335, 0.662031, 0.000367494, 0.794209, 0.274354, 0.670768, 0.000288815, 0.920842, 0.346581, 0.689981, 0.000175013
61, 0.169599, 79.6328, 1009.13, 6.49334, 78.3049, 16.0182, 3.11558, 0.26959, 0.473663, 0.00328932, 0.583277, 0.225516, 0.527489, 0.000492649, 0.666643, 0.242729, 0.589836, 0.000512298, 0.732328, 0.265923, 0.656423, 0.000465511, 0.667234, 0.206425, 0.69967, 0.000391217, 0.632035, 0.23275, 0.734193, 0.000445138, 0.784303, 0.265772, 0.780891, 0.000351698, 0.592839, 0.212554, 0.807066, 0.000263295, 0.709288, 0.30578, 0.820595, 0.000160593
62, 0.207911, 81.4171, 1089.18, 5.79464, 96.2954, 15.6436, 2.52353, 0.221209, 0.472591, 0.00328188, 0.514689, 0.19392, 0.539794, 0.000505001, 0.536909, 0.191916, 0.597258, 0.000473967, 0.607248, 0.206502, 0.645708, 0.000487947, 0.613859, 0.199938, 0.698913, 0.000428129, 0.649566, 0.205635, 0.744133, 0.000358249, 0.574849, 0.211268, 0.791139, 0.000343127, 0.535161, 0.195482, 0.829463, 0.000271055, 0.710316, 0.253915, 0.854076, 0.00017092
63, 0.192825, 99.1079, 1031.82, 9.27509, 88.054, 13.2684, 2.69834, 0.0486697, 0.10721, 0.000744512, 0.165237, 0.0381499, 0.119998, 0.000118863, 0.152042, 0.0381191, 0.131438, 0.000109756, 0.142553, 0.0395392, 0.141254, 0.000106039, 0.135144, 0.0427224, 0.15099, 9.22097e-05, 0.136285, 0.0459921, 0.158855, 8.43814e-05, 0.136522, 0.0453375, 0.164671, 6.71885e-05, 0.141648, 0.0468965, 0.16847, 5.72107e-05, 0.208126, 0.0531273, 0.17214, 3.9173e-05
64, 0.153504, 93.4096, 1025.62, 9.68335, 117.073, 16.9136, 2.70731, 0.0497509, 0.111814, 0.000776488, 0.17105, 0.0411666, 0.127558, 0.000128953, 0.1574, 0.0423201, 0.141936, 0.000130311, 0.158056, 0.0444281, 0.155066, 0.000117924, 0.149903, 0.0471979, 0.169507, 0.00011115, 0.147727, 0.049756, 0.181744, 0.000100049, 0.159859, 0.0506513, 0.191374, 8.57086e-05, 0.1704, 0.0527545, 0.198721, 6.9618e-05, 0.215552, 0.0597248, 0.202954, 4.27909e-05
65, 0.262697, 129.855, 1037.76, 9.57108, 110.354, 15.7925, 2.67579, 0.0432726, 0.0741331, 0.000514813, 0.143732, 0.0310083, 0.083151, 7.27417e-05, 0.13224, 0.0329184, 0.0920599, 7.36289e-05, 0.134646, 0.0342524, 0.100574, 6.79504e-05, 0.117546, 0.0353244, 0.108113, 6.50917e-05, 0.126416, 0.0363912, 0.114788, 6.01229e-05, 0.132149, 0.0376402, 0.120245, 5.2939e-05, 0.143374, 0.0400861, 0.124253, 4.39663e-05, 0.181132, 0.0456161, 0.126655, 2.61676e-05
66, 0.237115, 115.752, 1033.09, 7.95747, 112.619, 14.487, 2.63081, 0.0772718, 0.11023, 0.000765487, 0.232146, 0.0648327, 0.119496, 8.49534e-05, 0.18858, 0.0704007, 0.129012, 7.696e-05, 0.21823, 0.0631273, 0.137414, 8.39332e-05, 0.217334, 0.0671939, 0.144379, 7.63448e-05, 0.16539, 0.0597789, 0.149921, 7.22552e-05, 0.172649, 0.0613712, 0.153803, 6.80642e-05, 0.162088, 0.0593652, 0.158248, 6.42295e-05, 0.257904, 0.081637, 0.162992, 4.14828e-05
67, 0.144707, 103.792, 1099.14, 6.95513, 95.5325, 11.575, 2.80762, 0.225877, 0.306259, 0.0021268, 0.643127, 0.23991, 0.351811, 0.000346938, 0.629714, 0.230404, 0.387275, 0.000308187, 0.495706, 0.193165, 0.419442, 0.000265763, 0.549671, 0.171312, 0.445616, 0.000242998, 0.63583, 0.166034, 0.461256, 0.000279995, 0.481191, 0.183588, 0.46626, 0.000266989, 0.543827, 0.212134, 0.469608, 0.000222085, 0.75727, 0.272248, 0.487618, 0.00014403
68, 0.201535, 94.7194, 1044.29, 9.17196, 102.654, 16.7035, 2.64479, 0.0525498, 0.122922, 0.000853626, 0.173255, 0.0459284, 0.137389, 0.000129949, 0.154735, 0.0471397, 0.150016, 0.000120333, 0.145053, 0.0463074, 0.15973, 0.00011587, 0.137502, 0.0466712, 0.168828, 0.000100494, 0.136798, 0.0476073, 0.17668, 9.16599e-05, 0.138455, 0.0461603, 0.183147, 7.41248e-05, 0.144197, 0.0497522, 0.190001, 6.16198e-05, 0.211742, 0.0587994, 0.194739, 4.22179e-05
69, 0.19074, 95.1793, 992.864, 9.20207, 107.388, 14.2976, 2.80125, 0.05224, 0.11329, 0.000786735, 0.172034, 0.0415171, 0.126329, 0.000123865, 0.158294, 0.0410576, 0.137573, 0.000113823, 0.148428, 0.0422597, 0.147905, 0.000110677, 0.140739, 0.0449261, 0.157523, 9.62639e-05, 0.140286, 0.0484067, 0.165011, 8.76732e-05, 0.142432, 0.0471952, 0.170256, 6.99659e-05, 0.143153, 0.048257, 0.175112, 5.96744e-05, 0.216725, 0.0558716, 0.178474, 4.088e-05
70, 0.138159, 63.4222, 938.794, 5.62959, 118.409, 16.0289, 2.28293, 0.345855, 0.816088, 0.00566728, 0.823922, 0.281363, 0.996843, 0.001996, 0.88914, 0.289867, 1.20011, 0.0015265, 1.05095, 0.293819, 1.30339, 0.00106273, 1.02468, 0.350571, 1.38674, 0.000693406, 0.783927, 0.323379, 1.43766, 0.00055667, 0.84217, 0.305277, 1.46078, 0.000496987, 0.944875, 0.34193, 1.46917, 0.00038208, 0.905666, 0.362514, 1.48466, 0.000239403
71, 0.198272, 87.3978, 1029.35, 6.53458, 100.86, 15.7702, 2.79469, 0.232123, 0.35465, 0.00246285, 0.664747, 0.255071, 0.4149, 0.000434155, 0.66885, 0.265648, 0.463912, 0.000360628, 0.620546, 0.244435, 0.503924, 0.000288255, 0.650992, 0.179609, 0.529112, 0.000335715, 0.540086, 0.164373, 0.544219, 0.000379632, 0.536424, 0.184073, 0.55362, 0.000324645, 0.621007, 0.237418, 0.589918, 0.000268935, 0.719461, 0.294021, 0.610846, 0.000151992
72, 0.289005, 95.5644, 1026.71, 7.2536, 96.068, 13.7242, 2.9247, 0.143697, 0.176544, 0.001226, 0.369486, 0.156324, 0.192485, 0.000197277, 0.366737, 0.131111, 0.202972, 0.000153669, 0.313804, 0.110756, 0.21123, 0.000148683, 0.332022, 0.131204, 0.224336, 0.000138736, 0.336608, 0.127581, 0.231718, 0.000131687, 0.278556, 0.0995138, 0.240909, 0.00014853, 0.318413, 0.11177, 0.258505, 0.000132179, 0.423424, 0.166282, 0.268376, 8.17337e-05
73, 0.165457, 121.482, 1055.25, 4.15302, 83.8729, 11.1766, 1.96484, 0.290622, 0.531643, 0.00369196, 0.70762, 0.255779, 0.588732, 0.000605471, 0.694763, 0.229653, 0.624217, 0.000361194, 0.659465, 0.219304, 0.652026, 0.000253493, 0.632055, 0.205403, 0.678306, 0.000249154, 0.583622, 0.198724, 0.700148, 0.000244621, 0.561107, 0.204493, 0.722293, 0.000224138, 0.727571, 0.23652, 0.742855, 0.000182494, 0.719224, 0.264547, 0.757268, 0.000113475
74, 0.241707, 119.909, 1081.39, 8.86459, 102.396, 14.6604, 2.56533, 0.0459805, 0.0881194, 0.00061194, 0.146677, 0.032869, 0.0977972, 8.59458e-05, 0.148668, 0.0335032, 0.107869, 7.78336e-05, 0.128116, 0.0328281, 0.115964, 7.80366e-05, 0.131075, 0.0367544, 0.123412, 6.93732e-05, 0.138792, 0.0389444, 0.129086, 6.29119e-05, 0.131773, 0.0375305, 0.134045, 5.18576e-05, 0.117735, 0.0384273, 0.13742, 4.39985e-05, 0.184781, 0.0447184, 0.139529, 3.012e-05
75, 0.264617, 88.2427, 1057.95, 7.00201, 104.625, 13.53, 2.60455, 0.192178, 0.268295, 0.00186316, 0.617076, 0.234117, 0.299747, 0.000343349, 0.518744, 0.24821, 0.338847, 0.000271689, 0.554957, 0.219281, 0.365442, 0.000196188, 0.589711, 0.159858, 0.376924, 0.000263667, 0.436421, 0.116319, 0.379121, 0.000314658, 0.404153, 0.139432, 0.389341, 0.000298499, 0.497645, 0.206282, 0.421873, 0.00022601, 0.650917, 0.260575, 0.442039, 0.000140322
76, 0.1413, 101.601, 1015.4, 6.6631, 100.193, 13.7491, 3.09858, 0.272509, 0.332487, 0.00230894, 0.693019, 0.274979, 0.377807, 0.000325174, 0.687445, 0.237161, 0.408751, 0.000272363, 0.475035, 0.210402, 0.426377, 0.000273162, 0.537204, 0.204914, 0.444965, 0.000270689, 0.628607, 0.206023, 0.453389, 0.000247799, 0.590818, 0.200959, 0.459686, 0.000263323, 0.588686, 0.230088, 0.471111, 0.000235339, 0.842615, 0.304995, 0.482334, 0.000150754
77, 0.173023, 123.476, 976.08, 5.33181, 92.8624, 15.8288, 2.66044, 0.182972, 0.336881, 0.00233945, 0.480822, 0.154254, 0.359962, 0.000219503, 0.531711, 0.15731, 0.389624, 0.000225763, 0.488381, 0.154146, 0.417623, 0.000212933, 0.419742, 0.146178, 0.440332, 0.000191317, 0.545343, 0.144951, 0.458817, 0.000193463, 0.52261, 0.150858, 0.469028, 0.000177606, 0.455644, 0.158062, 0.472137, 0.000154111, 0.633242, 0.200639, 0.472884, 9.01594e-05
78, 0.243898, 116.283, 959.469, 5.47725, 112.17, 13.4615, 2.91237, 0.132749, 0.210218, 0.00145985, 0.312178, 0.109811, 0.227513, 0.000168295, 0.400255, 0.124342, 0.250786, 0.000167271, 0.315936, 0.110622, 0.26942, 0.000149095, 0.321432, 0.110657, 0.283856, 0.000132687, 0.268018, 0.0985567, 0.293617, 0.000128446, 0.304637, 0.11497, 0.301798, 0.00011891, 0.323195, 0.116249, 0.309435, 9.12217e-05, 0.425711, 0.14657, 0.313913, 6.33711e-05
79, 0.163579, 98.8885, 1077.84, 9.66413, 115.46, 14.1849, 2.57887, 0.047126, 0.106087, 0.000736712, 0.162052, 0.0388724, 0.120566, 0.000121115, 0.149078, 0.040028, 0.133914, 0.000122371, 0.149289, 0.0418292, 0.145571, 0.000110832, 0.14088, 0.044607, 0.158563, 0.000104471, 0.139819, 0.0469044, 0.169913, 9.40946e-05, 0.150852, 0.0476888, 0.179033, 8.06511e-05, 0.161159, 0.0497831, 0.186025, 6.54597e-05, 0.204164, 0.0563886, 0.190107, 4.02436e-05
80, 0.189626, 80.4695, 985.085, 7.31549, 79.8742, 15.9154, 2.94959, 0.19624, 0.350321, 0.00243279, 0.581973, 0.204348, 0.372622, 0.000363005, 0.501719, 0.221374, 0.400459, 0.00032888, 0.5155, 0.208263, 0.435593, 0.000294283, 0.456022, 0.162472, 0.464401, 0.000304245, 0.49944, 0.153629, 0.485377, 0.00035285, 0.577016, 0.166377, 0.527862, 0.000307832, 0.529016, 0.189997, 0.558315, 0.000235919, 0.653923, 0.244679, 0.577215, 0.000144242
81, 0.240056, 83.5817, 1033.53, 8.16385, 140.338, 16.3228, 2.40272, 0.150672, 0.233579, 0.00162208, 0.497588, 0.185497, 0.25472, 0.000249799, 0.431914, 0.198015, 0.261402, 0.000192725, 0.427735, 0.178496, 0.257904, 0.000165852, 0.404904, 0.130042, 0.254619, 0.000209641, 0.351046, 0.0949755, 0.267007, 0.000258469, 0.365459, 0.111225, 0.299618, 0.000247589, 0.408855, 0.160482, 0.324494, 0.000193917, 0.532303, 0.207964, 0.3407, 0.00011853
82, 0.119526, 131.233, 942.101, 7.08474, 89.9848, 12.6862, 3.06931, 0.126552, 0.154646, 0.00107393, 0.358087, 0.115384, 0.169243, 0.000133031, 0.307521, 0.107156, 0.178506, 0.000120105, 0.297645, 0.114973, 0.183803, 0.000105902, 0.277411, 0.110926, 0.19284, 9.65811e-05, 0.310142, 0.115266, 0.200272, 9.65596e-05, 0.358241, 0.115452, 0.207163, 9.46662e-05, 0.329206, 0.11194, 0.213355, 7.6872e-05, 0.420543, 0.151235, 0.215752, 5.4399e-05
83, 0.215852, 59.1985, 1089.54, 6.98117, 91.312, 16.1743, 2.41428, 0.270569, 0.688988, 0.00478464, 0.786092, 0.267971, 0.783594, 0.000988512, 0.703177, 0.247709, 0.882994, 0.00111236, 0.740655, 0.267502, 1.00805, 0.000978864, 0.748757, 0.25854, 1.10019, 0.000817346, 0.706256, 0.285021, 1.18821, 0.000733605, 0.781209, 0.283848, 1.2556, 0.000565282, 0.825809, 0.270852, 1.31529, 0.000422981, 0.751989, 0.326473, 1.33982, 0.000248594
84, 0.167229, 89.6186, 924.642, 6.28793, 91.5523, 14.1489, 3.28277, 0.276233, 0.383911, 0.00266605, 0.771353, 0.292954, 0.438367, 0.00038403, 0.705041, 0.264938, 0.479098, 0.000321838, 0.537151, 0.226834, 0.507375, 0.00029311, 0.52739, 0.206415, 0.529219, 0.000301365, 0.640781, 0.200798, 0.547638, 0.000272743, 0.665669, 0.210443, 0.557862, 0.000306645, 0.747277, 0.251447, 0.557009, 0.000266146, 0.904246, 0.321865, 0.575235, 0.000167078
85, 0.292353, 103.385, 1025.03, 3.7847, 131.803, 14.4436, 2.24412, 0.195393, 0.317075, 0.00220191, 0.468362, 0.179465, 0.345398, 0.00027414, 0.463664, 0.147492, 0.367354, 0.000240592, 0.398568, 0.150375, 0.392911, 0.000237373, 0.42385, 0.16693, 0.416582, 0.000206724, 0.469171, 0.17064, 0.438271, 0.000185518, 0.373035, 0.142721, 0.457246, 0.000173652, 0.368204, 0.138245, 0.471632, 0.000145144, 0.517085, 0.206986, 0.479028, 9.16734e-05
86, 0.177087, 80.9887, 1059.68, 6.0325, 105.815, 10.9577, 2.67404, 0.236435, 0.532569, 0.0036984, 0.516621, 0.204023, 0.593565, 0.000523545, 0.547815, 0.207784, 0.652223, 0.000516237, 0.580833, 0.222751, 0.709929, 0.000492662, 0.597051, 0.212131, 0.766575, 0.000439766, 0.587817, 0.216583, 0.823548, 0.000406307, 0.582204, 0.232241, 0.877526, 0.000374952, 0.630628, 0.21497, 0.918575, 0.000290859, 0.711031, 0.274805, 0.942194, 0.000167081
87, 0.20064, 91.6423, 965.899, 7.71991, 95.4174, 14.0978, 3.02877, 0.193077, 0.209974, 0.00145815, 0.494565, 0.205218, 0.219328, 0.0002354, 0.529816, 0.165995, 0.22783, 0.000178573, 0.361668, 0.144406, 0.247493, 0.000194037, 0.473867, 0.17609, 0.261274, 0.000180717, 0.450412, 0.169841, 0.271339, 0.000165186, 0.392055, 0.130861, 0.277799, 0.000191741, 0.40335, 0.144425, 0.298246, 0.000179212, 0.586051, 0.220229, 0.309385, 0.000110971
88, 0.135845, 126.939, 1022.24, 6.73452, 109.997, 15.2423, 2.78884, 0.148682, 0.207266, 0.00143935, 0.398192, 0.122459, 0.228123, 0.000182941, 0.38971, 0.123773, 0.243756, 0.000169836, 0.30729, 0.115476, 0.258392, 0.000135389, 0.367759, 0.127575, 0.270512, 0.000123325, 0.405364, 0.119844, 0.277462, 0.000119706, 0.366549, 0.123075, 0.280255, 0.000112726, 0.349278, 0.128332, 0.283363, 9.64605e-05, 0.497007, 0.16321, 0.286279, 7.22881e-05
89, 0.12423, 136.802, 917.99, 9.95054, 111.079, 15.0519, 3.00797, 0.0475597, 0.0691892, 0.000480481, 0.148765, 0.0332089, 0.076738, 6.11485e-05, 0.136797, 0.0356417, 0.084874, 6.22279e-05, 0.13663, 0.0361716, 0.0921289, 5.81986e-05, 0.121611, 0.035878, 0.0991049, 5.55402e-05, 0.13559, 0.0359606, 0.10509, 5.23636e-05, 0.136487, 0.0373457, 0.110408, 4.59971e-05, 0.151609, 0.0406997, 0.114224, 3.86963e-05, 0.18749, 0.0472243, 0.11662, 2.27328e-05
90, 0.143875, 109.716, 1016.88, 9.97239, 120.51, 15.5338, 2.71033, 0.0466799, 0.0880796, 0.000611664, 0.158208, 0.036328, 0.100237, 9.67402e-05, 0.145552, 0.0385176, 0.111252, 9.80864e-05, 0.147599, 0.0399707, 0.121738, 8.97265e-05, 0.129338, 0.0412762, 0.130795, 8.52828e-05, 0.142134, 0.0425728, 0.139033, 7.7876e-05, 0.145933, 0.0439959, 0.14522, 6.78348e-05, 0.157731, 0.0465355, 0.150018, 5.56738e-05, 0.199295, 0.0530657, 0.152508, 3.33956e-05
91, 0.159302, 113.46, 1053.96, 9.87512, 136.774, 14.3133, 2.61157, 0.0452215, 0.085185, 0.000591563, 0.152901, 0.0353437, 0.0968663, 9.37395e-05, 0.140709, 0.0374174, 0.107529, 9.50802e-05, 0.143052, 0.0388036, 0.117764, 8.69453e-05, 0.125082, 0.040061, 0.126521, 8.26267e-05, 0.138009, 0.0413112, 0.134494, 7.54421e-05, 0.141468, 0.0426704, 0.140469, 6.57015e-05, 0.152788, 0.0450966, 0.14511, 5.39607e-05, 0.19271, 0.0514953, 0.14751, 3.23671e-05
92, 0.0792442, 117.286, 1039.49, 9.14324, 105.502, 14.6057, 2.66477, 0.043293, 0.0934102, 0.000648682, 0.151156, 0.0265474, 0.103143, 8.63721e-05, 0.139069, 0.0291507, 0.112309, 7.72644e-05, 0.130407, 0.0311773, 0.120892, 7.72723e-05, 0.123602, 0.033662, 0.128508, 6.9381e-05, 0.125674, 0.0367955, 0.134812, 6.09136e-05, 0.142508, 0.0372157, 0.139817, 4.88198e-05, 0.120747, 0.039294, 0.143592, 4.4583e-05, 0.190451, 0.0414493, 0.145615, 3.05188e-05
93, 0.221189, 82.9694, 985.407, 5.58008, 130.382, 14.9147, 3.05542, 0.213289, 0.387118, 0.00268832, 0.547079, 0.21476, 0.435263, 0.000416793, 0.503426, 0.224308, 0.475312, 0.000361694, 0.479133, 0.210812, 0.514263, 0.000344364, 0.546507, 0.175793, 0.553868, 0.000336989, 0.504167, 0.169667, 0.592427, 0.000344663, 0.495107, 0.184711, 0.629046, 0.00028566, 0.504462, 0.212029, 0.657894, 0.000241613, 0.650537, 0.260027, 0.675309, 0.000138785
94, 0.271229, 113.063, 1071.55, 9.5922, 91.1314, 13.4032, 2.59244, 0.0441714, 0.0855601, 0.000594167, 0.151785, 0.034191, 0.0972075, 9.5411e-05, 0.139552, 0.0366517, 0.10786, 9.48244e-05, 0.13924, 0.0383296, 0.118631, 8.72861e-05, 0.124075, 0.0396753, 0.12747, 8.21846e-05, 0.131704, 0.0411783, 0.135514, 7.48567e-05, 0.135881, 0.0426503, 0.141493, 6.50341e-05, 0.146457, 0.0454567, 0.146159, 5.29949e-05, 0.191266, 0.0511125, 0.148513, 3.27602e-05
95, 0.247887, 105.37, 1045.88, 8.66165, 107.274, 14.4105, 2.57154, 0.0684526, 0.103938, 0.000721792, 0.159222, 0.0522215, 0.114584, 0.000105024, 0.185065, 0.0538371, 0.12661, 9.51695e-05, 0.152097, 0.0608959, 0.135954, 9.46676e-05, 0.155662, 0.0527272, 0.144536, 8.34258e-05, 0.167253, 0.0532081, 0.150628, 7.63903e-05, 0.167965, 0.0595916, 0.155452, 6.43688e-05, 0.143831, 0.049656, 0.158288, 5.25587e-05, 0.206603, 0.0680588, 0.160208, 3.71342e-05
96, 0.141086, 90.4222, 992.39, 7.37195, 98.387, 11.6152, 2.72538, 0.271455, 0.363346, 0.00252324, 0.727907, 0.310746, 0.425213, 0.000458232, 0.602022, 0.30708, 0.479589, 0.000395083, 0.623666, 0.260791, 0.523594, 0.000313102, 0.742382, 0.204682, 0.552122, 0.000300915, 0.639079, 0.175976, 0.563399, 0.000369034, 0.588087, 0.209787, 0.561647, 0.000338354, 0.625989, 0.277516, 0.577823, 0.00026738, 0.802354, 0.346817, 0.598402, 0.000158034
97, 0.230566, 103.689, 1092.62, 8.08246, 91.6971, 13.7947, 2.62853, 0.137092, 0.149435, 0.00103774, 0.357544, 0.14398, 0.157566, 0.000148694, 0.372374, 0.111669, 0.160279, 0.000127077, 0.254181, 0.0955552, 0.167855, 0.000136219, 0.360998, 0.1285, 0.174899, 0.000128396, 0.342768, 0.127306, 0.183748, 9.27788e-05, 0.274122, 0.0898493, 0.188394, 0.000125247, 0.257901, 0.0951262, 0.200369, 0.000128834, 0.436576, 0.152904, 0.211916, 8.26731e-05
98, 0.253878, 89.0086, 998.019, 7.17346, 103.416, 9.72124, 2.79576, 0.157856, 0.215964, 0.00149975, 0.453998, 0.171923, 0.232347, 0.000255845, 0.39229, 0.176963, 0.263073, 0.000223111, 0.384366, 0.145522, 0.285844, 0.000159369, 0.419531, 0.131049, 0.297531, 0.000163648, 0.310905, 0.108029, 0.302824, 0.000206414, 0.346661, 0.12406, 0.308489, 0.000198181, 0.390055, 0.151196, 0.328174, 0.000154821, 0.474892, 0.191048, 0.33938, 9.57756e-05
99, 0.239778, 154.335, 1065.13, 8.03706, 130.655, 14.9963, 2.67055, 0.0606079, 0.079727, 0.00055366, 0.157479, 0.0551534, 0.0860875, 6.038e-05, 0.147686, 0.0559041, 0.0921103, 5.02239e-05, 0.160747, 0.0544352, 0.097769, 4.6702e-05, 0.162487, 0.0506684, 0.102605, 4.98109e-05, 0.145983, 0.0477462, 0.106846, 5.19722e-05, 0.139771, 0.044525, 0.10973, 4.82167e-05, 0.149073, 0.048172, 0.112188, 3.90647e-05, 0.200924, 0.0669456, 0.115198, 2.49742e-05
